ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0070663	regulation of leukocyte proliferation	221	0.580290324457468	2.50729072591052	1e-10	1.26173913043478e-09	6.91075514874142e-10	2028	tags=40%, list=13%, signal=36%	IL6/IL10/IL1B/CCR2/HLA-DPB1/CD3E/TMIGD2/TNFSF8/CD1D/RASSF5/TNFAIP3/CSF2RB/CD6/VAV3/IL18/KIT/PTPRC/GPR183/CD300A/VSIG4/CSF2RA/PLA2G2A/HAVCR2/CORO1A/INPP5D/RAC2/AIF1/CD28/SASH3/HES1/FCRL3/CCL5/RASAL3/BTK/SYK/TYROBP/MIR21/CLC/NCKAP1L/CSF1R/IKZF3/CD80/TNFRSF1B/LGALS3/IL1A/TGFBR2/CD209/ZP3/RIPK3/MNDA/IL2RA/TLR4/LRRC32/TNFRSF9/FGF10/CD86/LYN/FCGR3A/GPNMB/CD40/PYCARD/EBI3/ST6GAL1/ARG1/CR1/CD320/CTLA4/TSPAN32/IL12RB1/ADA/LILRB2/PTPN22/VSIR/BCL2/SPN/SLAMF1/CD38/LILRB1/HLA-DPA1/IRF1/MYD88/FOXP3/TNFRSF4/DNAJA3/FCGR2B/BST1/BID/BST2/PTPN6
BP	GO:0071706	tumor necrosis factor superfamily cytokine production	147	0.605639626655313	2.49761685266784	1e-10	1.26173913043478e-09	6.91075514874142e-10	1808	tags=41%, list=11%, signal=37%	IL6/ORM1/IL10/CCR2/PF4/TNFAIP3/LY96/CYBB/TLR2/CD14/CLEC7A/ZFP36/PTPRC/C5AR2/HAVCR2/PTAFR/WNT5A/SASH3/LRRK2/PLCG2/TLR1/BTK/SYK/TYROBP/CD33/IL1A/LILRA5/ZC3H12A/BCL3/LTF/TLR4/CD86/CLEC4A/CD34/FCGR3A/GPNMB/PYCARD/ACP5/ADAM8/CARD9/LILRA2/PTPRJ/IFNGR1/IRAK3/CCL3/TSPO/PTPN22/VSIR/CD2/TREX1/TNFRSF8/SPN/CX3CR1/SLAMF1/NOD2/LILRB1/MYD88/ARRB2/FOXP3/ORM2
BP	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	147	0.605639626655313	2.49761685266784	1e-10	1.26173913043478e-09	6.91075514874142e-10	1808	tags=41%, list=11%, signal=37%	IL6/ORM1/IL10/CCR2/PF4/TNFAIP3/LY96/CYBB/TLR2/CD14/CLEC7A/ZFP36/PTPRC/C5AR2/HAVCR2/PTAFR/WNT5A/SASH3/LRRK2/PLCG2/TLR1/BTK/SYK/TYROBP/CD33/IL1A/LILRA5/ZC3H12A/BCL3/LTF/TLR4/CD86/CLEC4A/CD34/FCGR3A/GPNMB/PYCARD/ACP5/ADAM8/CARD9/LILRA2/PTPRJ/IFNGR1/IRAK3/CCL3/TSPO/PTPN22/VSIR/CD2/TREX1/TNFRSF8/SPN/CX3CR1/SLAMF1/NOD2/LILRB1/MYD88/ARRB2/FOXP3/ORM2
BP	GO:0032640	tumor necrosis factor production	143	0.607563736437026	2.48762940404693	1e-10	1.26173913043478e-09	6.91075514874142e-10	1808	tags=41%, list=11%, signal=36%	IL6/ORM1/IL10/CCR2/PF4/TNFAIP3/LY96/CYBB/TLR2/CD14/CLEC7A/ZFP36/PTPRC/C5AR2/HAVCR2/PTAFR/WNT5A/SASH3/LRRK2/PLCG2/TLR1/BTK/SYK/TYROBP/CD33/IL1A/LILRA5/ZC3H12A/BCL3/LTF/TLR4/CLEC4A/CD34/FCGR3A/GPNMB/PYCARD/ACP5/CARD9/LILRA2/PTPRJ/IFNGR1/IRAK3/CCL3/TSPO/PTPN22/VSIR/CD2/TREX1/TNFRSF8/SPN/CX3CR1/SLAMF1/NOD2/LILRB1/MYD88/ARRB2/FOXP3/ORM2
BP	GO:0032680	regulation of tumor necrosis factor production	143	0.607563736437026	2.48762940404693	1e-10	1.26173913043478e-09	6.91075514874142e-10	1808	tags=41%, list=11%, signal=36%	IL6/ORM1/IL10/CCR2/PF4/TNFAIP3/LY96/CYBB/TLR2/CD14/CLEC7A/ZFP36/PTPRC/C5AR2/HAVCR2/PTAFR/WNT5A/SASH3/LRRK2/PLCG2/TLR1/BTK/SYK/TYROBP/CD33/IL1A/LILRA5/ZC3H12A/BCL3/LTF/TLR4/CLEC4A/CD34/FCGR3A/GPNMB/PYCARD/ACP5/CARD9/LILRA2/PTPRJ/IFNGR1/IRAK3/CCL3/TSPO/PTPN22/VSIR/CD2/TREX1/TNFRSF8/SPN/CX3CR1/SLAMF1/NOD2/LILRB1/MYD88/ARRB2/FOXP3/ORM2
BP	GO:0071674	mononuclear cell migration	143	0.603144665460471	2.46953581116018	1e-10	1.26173913043478e-09	6.91075514874142e-10	1591	tags=40%, list=10%, signal=36%	IL6/CCL20/APOD/NLRP12/CCR2/CCL24/CCR7/GATA3/FPR2/SERPINE1/CXCR1/CCR1/DOCK8/CXCR4/C3AR1/CCL2/RIPOR2/GPR183/TNFSF14/PIK3CG/CCR5/TBX21/CORO1A/NEDD9/CXCR2/WNT5A/AIF1/RARRES2/C5AR1/CCL5/SPI1/JAML/PTK2B/CD200R1/CSF1R/LGALS3/ITGB7/ITGAL/RIPK3/CCL22/PADI2/S1PR1/PTPRO/CCL7/LYN/PYCARD/ADAM8/FUT4/PIK3CD/TRPM2/CCL3/F11R/ITGA4/SPN/CX3CR1/SLAMF1/CXCL16
BP	GO:0002687	positive regulation of leukocyte migration	113	0.623121979038141	2.46808378027171	1e-10	1.26173913043478e-09	6.91075514874142e-10	1595	tags=38%, list=10%, signal=35%	IL6/CCL20/CCR2/CCL24/CCR7/FPR2/SERPINE1/CCR1/DOCK8/C3AR1/RIPOR2/TNFSF14/CORO1A/PTAFR/NEDD9/CXCR2/RAC2/WNT5A/AIF1/GPSM3/RARRES2/C5AR1/CCL5/SPI1/NCKAP1L/PTK2B/CSF1R/LGALS3/IL1A/ZP3/CCL7/PYCARD/ADAM8/CXCL8/FUT4/CCL3/ITGA4/LYVE1/ICAM1/SPN/CX3CR1/SLAMF1/PLVAP
BP	GO:0002757	immune response-activating signaling pathway	354	0.541991147727688	2.46634156715773	1e-10	1.26173913043478e-09	6.91075514874142e-10	1916	tags=33%, list=12%, signal=30%	IGLC3/IGHA1/HLA-DPB1/CCR7/NR4A3/CD3E/TMIGD2/CD3D/CLEC4E/FFAR2/TRBC2/GATA3/FPR2/LCK/NLRP6/SCIMP/TNFAIP3/LY96/HCK/TLR2/FPR1/CD14/CLEC7A/VAV3/C3AR1/NLRP3/PTPRC/TRGC2/BTNL8/CD300A/CD8B/C5AR2/BLNK/CD247/HAVCR2/INPP5D/CASP1/SH2D1A/LCP2/IGHM/CD28/PIK3AP1/NFKBIA/RNF125/FGR/NFKBIZ/FPR3/FCRL3/TRGC1/TESPA1/C5AR1/PLCG2/CTSS/TLR1/BTK/SYK/TYROBP/TLR8/NCKAP1L/LAPTM5/ITK/LGALS3/PDE4D/ZC3H12A/NR1D1/NFAM1/FCER1G/CD3G/UBASH3A/LTF/MNDA/MAP2K6/TLR4/XIAP/PLD2/CD79B/NLRP1/CD79A/PDE4B/LYN/CD300LF/KLRD1/CD40/PYCARD/MEFV/TRDC/KLHL6/CR1/SLC46A2/PIK3CD/LILRA2/CTLA4/PTPRJ/TRAC/SLC15A3/ADA/LPXN/BANK1/SLC15A2/IRAK3/PTPN22/BCL2/HSPA1B/CD38/FYB1/NOD2/IRF1/MYD88/ARRB2/FOXP3/NLRC4/SKAP1/APPL2/F2RL1/EIF2B3/FCGR2B/PRAM1
BP	GO:0070661	leukocyte proliferation	279	0.556773491198913	2.46342561226084	1e-10	1.26173913043478e-09	6.91075514874142e-10	2028	tags=38%, list=13%, signal=34%	IL6/IL10/IL1B/CCR2/HLA-DPB1/LEF1/CD3E/TMIGD2/TNFSF8/CD1D/RASSF5/TNFAIP3/CSF2RB/CD6/DOCK8/VAV3/IL18/JUNB/KIT/PTPRC/GPR183/CD300A/TNFSF14/PIK3CG/VSIG4/CSF2RA/PLA2G2A/HAVCR2/CORO1A/INPP5D/RAC2/AIF1/CD28/SASH3/NFKBIZ/HES1/FCRL3/CCL5/RASAL3/BTK/SYK/TYROBP/MIR21/CLC/NCKAP1L/CSF1R/IKZF3/CD80/TNFRSF1B/LGALS3/IL1A/CTPS1/TGFBR2/CD209/DOCK2/ZP3/RIPK3/MNDA/IL2RA/TLR4/LRRC32/TNFRSF9/FGF10/SLC11A1/CD79A/CD86/LYN/FCGR3A/GPNMB/CD40/PYCARD/EBI3/ST6GAL1/ARG1/CR1/GAPT/SH2D2A/CD320/CTLA4/FLT3/TSPAN32/CD180/IL12RB1/ADA/LILRB2/PTPN22/VSIR/BCL2/SPN/SLAMF1/CD38/ACE/LILRB1/HLA-DPA1/IRF1/MYD88/FOXP3/F2RL1/TNFRSF4/DNAJA3/FCGR2B/BST1/TCIRG1/BID/BST2/PTPN6
BP	GO:0032944	regulation of mononuclear cell proliferation	203	0.572014897261745	2.46023255510077	1e-10	1.26173913043478e-09	6.91075514874142e-10	2028	tags=41%, list=13%, signal=36%	IL6/IL10/IL1B/CCR2/HLA-DPB1/CD3E/TMIGD2/TNFSF8/CD1D/RASSF5/CD6/VAV3/IL18/PTPRC/GPR183/CD300A/VSIG4/PLA2G2A/HAVCR2/CORO1A/INPP5D/RAC2/AIF1/CD28/SASH3/HES1/FCRL3/CCL5/RASAL3/BTK/SYK/TYROBP/MIR21/CLC/NCKAP1L/IKZF3/CD80/TNFRSF1B/LGALS3/IL1A/TGFBR2/CD209/ZP3/RIPK3/MNDA/IL2RA/TLR4/LRRC32/TNFRSF9/FGF10/CD86/LYN/FCGR3A/GPNMB/CD40/PYCARD/EBI3/ST6GAL1/ARG1/CR1/CD320/CTLA4/TSPAN32/IL12RB1/ADA/LILRB2/PTPN22/VSIR/BCL2/SPN/SLAMF1/CD38/LILRB1/HLA-DPA1/IRF1/MYD88/FOXP3/TNFRSF4/DNAJA3/FCGR2B/BST1/BID/PTPN6
BP	GO:0050670	regulation of lymphocyte proliferation	200	0.571194171942384	2.45679686690591	1e-10	1.26173913043478e-09	6.91075514874142e-10	2028	tags=41%, list=13%, signal=36%	IL6/IL10/IL1B/CCR2/HLA-DPB1/CD3E/TMIGD2/TNFSF8/CD1D/RASSF5/CD6/VAV3/IL18/PTPRC/GPR183/CD300A/VSIG4/PLA2G2A/HAVCR2/CORO1A/INPP5D/RAC2/AIF1/CD28/SASH3/HES1/FCRL3/CCL5/RASAL3/BTK/SYK/TYROBP/MIR21/CLC/NCKAP1L/IKZF3/CD80/TNFRSF1B/LGALS3/IL1A/TGFBR2/CD209/ZP3/RIPK3/MNDA/IL2RA/TLR4/LRRC32/TNFRSF9/FGF10/CD86/LYN/FCGR3A/GPNMB/CD40/PYCARD/EBI3/ARG1/CR1/CD320/CTLA4/TSPAN32/IL12RB1/ADA/LILRB2/PTPN22/VSIR/BCL2/SPN/SLAMF1/CD38/LILRB1/HLA-DPA1/IRF1/MYD88/FOXP3/TNFRSF4/DNAJA3/FCGR2B/BST1/BID/PTPN6
BP	GO:0042110	T cell activation	471	0.523235200534303	2.44863028805408	1e-10	1.26173913043478e-09	6.91075514874142e-10	2040	tags=36%, list=13%, signal=32%	IL6/IL10/IL1B/CCR2/HLA-DPB1/LEF1/CCR7/CD3E/TMIGD2/CD27/CLEC4D/CD3D/CD7/CLEC4E/TNFSF8/CD1D/TRBC2/GATA3/LCK/CD6/SIT1/TNFAIP8L2/APBB1IP/HLX/CLEC7A/DOCK8/IL18/MAP3K8/JUNB/CCL2/KIT/TREML2/IL2RG/NLRP3/PTPRC/WAS/RIPOR2/TRGC2/GPR183/PCK1/CD300A/CD8B/TNFSF14/PIK3CG/WDFY4/VSIG4/TBX21/PLA2G2A/CD4/CD247/HAVCR2/CORO1A/CD1C/RUNX3/RAC2/AIF1/CD28/FGL2/SASH3/NFKBIZ/HES1/LCP1/EOMES/TRGC1/SOCS1/SLAMF6/TESPA1/SEMA4A/CCL5/SPI1/RASAL3/SIRPB1/JAML/SYK/MIR21/CLC/NCKAP1L/IKZF3/CD80/LAPTM5/TNFRSF1B/ITK/LGALS3/CD44/BATF/IL1A/CTPS1/TGFBR2/ZC3H12A/LFNG/CD209/BCL11B/ITGAL/EFNB2/FCER1G/DOCK2/ZP3/BCL3/CD3G/PIK3R6/RIPK3/MYB/IL2RA/LRRC32/TNFRSF9/SLC11A1/HSH2D/CD86/MAFB/CLEC4A/LYN/GPNMB/NRARP/CTSL/PYCARD/EBI3/ARG1/ADAM8/TRDC/CR1/ADORA2A/SLC46A2/DLL4/SH2D2A/PIK3CD/EGR3/CTLA4/CD5/EGR1/TSPAN32/CASP8/TRAC/IL12RB1/SLAMF7/ADA/GLI2/LILRB2/ACTL6A/PTPN22/VSIR/CAMK4/BCL2/CD2/TREX1/ICAM1/CBFB/SPN/SLAMF1/NOD2/FZD8/LILRB1/PTGER4/JMJD6/HLA-DPA1/IRF1/FOXP3/F2RL1/GPR89A/IL18R1/TNFRSF4/DNAJA3/CD83/ZFP36L1/FCGR2B/TIGIT/TCIRG1/BID/PTPN6/STOML2
BP	GO:0032943	mononuclear cell proliferation	253	0.559829313810945	2.44840297406139	1e-10	1.26173913043478e-09	6.91075514874142e-10	2028	tags=38%, list=13%, signal=34%	IL6/IL10/IL1B/CCR2/HLA-DPB1/LEF1/CD3E/TMIGD2/TNFSF8/CD1D/RASSF5/CD6/DOCK8/VAV3/IL18/PTPRC/GPR183/CD300A/TNFSF14/PIK3CG/VSIG4/PLA2G2A/HAVCR2/CORO1A/INPP5D/RAC2/AIF1/CD28/SASH3/NFKBIZ/HES1/FCRL3/CCL5/RASAL3/BTK/SYK/TYROBP/MIR21/CLC/NCKAP1L/IKZF3/CD80/TNFRSF1B/LGALS3/IL1A/CTPS1/TGFBR2/CD209/DOCK2/ZP3/RIPK3/MNDA/IL2RA/TLR4/LRRC32/TNFRSF9/FGF10/SLC11A1/CD79A/CD86/LYN/FCGR3A/GPNMB/CD40/PYCARD/EBI3/ST6GAL1/ARG1/CR1/GAPT/SH2D2A/CD320/CTLA4/FLT3/TSPAN32/CD180/IL12RB1/ADA/LILRB2/PTPN22/VSIR/BCL2/SPN/SLAMF1/CD38/ACE/LILRB1/HLA-DPA1/IRF1/MYD88/FOXP3/TNFRSF4/DNAJA3/FCGR2B/BST1/BID/PTPN6
BP	GO:0046651	lymphocyte proliferation	247	0.559578535185778	2.44378540384173	1e-10	1.26173913043478e-09	6.91075514874142e-10	2028	tags=38%, list=13%, signal=34%	IL6/IL10/IL1B/CCR2/HLA-DPB1/LEF1/CD3E/TMIGD2/TNFSF8/CD1D/RASSF5/CD6/DOCK8/VAV3/IL18/PTPRC/GPR183/CD300A/TNFSF14/PIK3CG/VSIG4/PLA2G2A/HAVCR2/CORO1A/INPP5D/RAC2/AIF1/CD28/SASH3/NFKBIZ/HES1/FCRL3/CCL5/RASAL3/BTK/SYK/TYROBP/MIR21/CLC/NCKAP1L/IKZF3/CD80/TNFRSF1B/LGALS3/IL1A/CTPS1/TGFBR2/CD209/DOCK2/ZP3/RIPK3/MNDA/IL2RA/TLR4/LRRC32/TNFRSF9/FGF10/SLC11A1/CD79A/CD86/LYN/FCGR3A/GPNMB/CD40/PYCARD/EBI3/ARG1/CR1/GAPT/SH2D2A/CD320/CTLA4/FLT3/TSPAN32/CD180/IL12RB1/ADA/LILRB2/PTPN22/VSIR/BCL2/SPN/SLAMF1/CD38/LILRB1/HLA-DPA1/IRF1/MYD88/FOXP3/TNFRSF4/DNAJA3/FCGR2B/BST1/BID/PTPN6
CC	GO:0042581	specific granule	143	0.59572811451323	2.43916923543075	1e-10	1.26173913043478e-09	6.91075514874142e-10	2028	tags=37%, list=13%, signal=33%	CLEC12A/LCN2/ORM1/CXCL1/LYZ/RETN/CLEC4D/ADGRG3/FCAR/FPR2/CYBB/CD93/SLPI/C3AR1/CLEC5A/PLAU/GPR84/CD53/LAIR1/ITGB2/VAMP8/OLR1/CD33/TNFRSF1B/PTX3/ITGAL/DOCK2/LTF/MMP25/QPCT/ANXA3/ITGAM/CHI3L1/ARG1/ADAM8/ATP8B4/TRPM2/PTPRJ/LRG1/ERP44/SLC2A3/STOM/CD59/GGH/HVCN1/HPSE/OSCAR/ORM2/RAB37/CTSZ/TMC6/BST1/PTPN6
MF	GO:0005125	cytokine activity	119	0.60908188050503	2.43116439408121	1e-10	1.26173913043478e-09	6.91075514874142e-10	1153	tags=36%, list=7%, signal=34%	IL6/IL11/TNFRSF11B/CXCL2/CXCL3/IL10/IL1B/CXCL1/CCL20/CCL24/PPBP/GDF3/TNFSF8/PF4/OSM/CXCL6/LTB/IL18/CSF3/CCL2/IL24/CXCL5/TNFSF14/WNT5A/CMTM2/NAMPT/CCL5/FASLG/WNT3/LIF/IL1A/IL16/CCL22/TGFB2/CCL7/IL1RN/GDF6/EBI3/GDF15/INHBB/CXCL8/SECTM1/CMTM7
BP	GO:0032946	positive regulation of mononuclear cell proliferation	127	0.596511858936241	2.41930191376726	1e-10	1.26173913043478e-09	6.91075514874142e-10	1831	tags=41%, list=11%, signal=37%	IL6/IL1B/CCR2/HLA-DPB1/CD3E/TMIGD2/CD1D/CD6/VAV3/IL18/PTPRC/GPR183/HAVCR2/CORO1A/AIF1/CD28/SASH3/HES1/FCRL3/CCL5/RASAL3/BTK/SYK/MIR21/NCKAP1L/CD80/IL1A/TGFBR2/CD209/ZP3/IL2RA/TLR4/FGF10/CD86/FCGR3A/CD40/PYCARD/EBI3/ST6GAL1/CD320/IL12RB1/ADA/LILRB2/PTPN22/BCL2/SLAMF1/CD38/HLA-DPA1/MYD88/FOXP3/TNFRSF4/DNAJA3
BP	GO:0050851	antigen receptor-mediated signaling pathway	169	0.575053653631153	2.41896649638259	1e-10	1.26173913043478e-09	6.91075514874142e-10	2040	tags=38%, list=13%, signal=34%	IGLC3/IGHA1/HLA-DPB1/CCR7/CD3E/TMIGD2/CD3D/TRBC2/GATA3/LCK/VAV3/PTPRC/TRGC2/BTNL8/CD300A/CD8B/BLNK/CD247/INPP5D/SH2D1A/LCP2/IGHM/CD28/NFKBIA/NFKBIZ/FCRL3/TRGC1/TESPA1/PLCG2/BTK/SYK/NCKAP1L/LAPTM5/ITK/LGALS3/PDE4D/ZC3H12A/NFAM1/CD3G/UBASH3A/MNDA/CD79B/CD79A/PDE4B/LYN/TRDC/KLHL6/PIK3CD/CTLA4/PTPRJ/TRAC/ADA/LPXN/BANK1/PTPN22/BCL2/CD38/FYB1/FOXP3/SKAP1/EIF2B3/FCGR2B/PRAM1/PTPN6/STOML2
BP	GO:0030098	lymphocyte differentiation	361	0.529739302901014	2.41858273336818	1e-10	1.26173913043478e-09	6.91075514874142e-10	2028	tags=34%, list=13%, signal=30%	IL6/IL11/IL10/IL1B/CCR2/LEF1/CCR7/CD3E/CD27/CLEC4D/CD3D/CLEC4E/TNFSF8/ADGRG3/CD1D/GATA3/LCK/IKZF1/HLX/IL18/ID2/JUNB/KIT/IL2RG/MFNG/NLRP3/PTPRC/GPR183/PCK1/LYL1/TBX21/BLNK/CD4/INPP5D/RUNX3/CD28/FGL2/SASH3/NFKBIZ/FCRL3/EOMES/SOCS1/SLAMF6/TESPA1/PLCG2/SEMA4A/SPI1/BTK/SYK/MERTK/MIR21/NCKAP1L/PTK2B/IKZF3/CD80/ITK/BATF/IL1A/TGFBR2/ZC3H12A/LFNG/BCL11B/NFAM1/FCER1G/DOCK2/BCL3/CD3G/PIK3R6/RIPK3/MYB/IL2RA/TNFRSF9/CD79B/IL15RA/CD79A/CD86/MAFB/NRARP/CTSL/ADAM8/CR1/SLC46A2/POU2AF1/DLL4/CMTM7/PIK3CD/EGR3/CTLA4/EGR1/FLT3/PTPRJ/IL12RB1/ADA/GLI2/LILRB2/ITGA4/ACTL6A/PTPN22/VSIR/CAMK4/BCL2/CD2/ST3GAL1/DOCK11/CBFB/SPN/SLAMF1/FZD8/PTGER4/JMJD6/IRF1/FOXP3/ITM2A/GPR89A/IL18R1/DNAJA3/CD83/ZFP36L1/FCGR2B/SLC25A5/TCIRG1/PTPN6
BP	GO:0032103	positive regulation of response to external stimulus	465	0.515751005672586	2.41545966745012	1e-10	1.26173913043478e-09	6.91075514874142e-10	1906	tags=29%, list=12%, signal=27%	IL6/IL1B/NLRP12/CCR2/CCL24/CCR7/CLEC4E/FFAR2/CD1D/FPR2/SERPINE1/NLRP6/THBD/SCIMP/TNFAIP3/LY96/OSM/HCK/CCR1/TLR2/CD14/CLEC7A/IL18/CXCR4/CTSC/C3AR1/CCR4/SH2D1B/PTGS2/PLAU/NLRP3/RIPOR2/CEBPA/CD300A/TNFSF14/PIK3CG/PLA2G2A/CDH13/HAVCR2/CASP1/S100A8/NEDD9/CXCR2/RAC2/WNT5A/AIF1/CD28/GPSM3/PIK3AP1/NFKBIA/RNF125/LRRK2/NFKBIZ/EREG/ALOX5AP/FCRL3/RARRES2/VAMP8/SLAMF6/C5AR1/PLCG2/CCL5/SPI1/CTSS/TLR1/IL1RL1/BTK/SYK/TYROBP/MIR21/TLR8/NCKAP1L/PTK2B/CSF1R/LPAR1/LILRA5/NR1D1/IL16/ZP3/LTF/MNDA/MAP2K6/TLR4/FGF10/XIAP/S1PR1/NLRP1/CCL7/LYN/CD300LF/KLRD1/CD40/PYCARD/MET/MEFV/ARG1/ADAM8/CXCL8/NPY5R/SLC46A2/ZBP1/CARD9/LILRA2/F3/CD180/MIAT/GBP5/SLC15A3/SLC15A2/PDCD4/IRAK3/EMILIN2/CCL3/C3/FCGR1A/PTPN22/C2CD4B/HSPA1B/CX3CR1/SLAMF1/KDR/ACE/SASH1/NOD2/PTGER4/HLA-F/IRF1/MYD88/ARRB2/NLRC4/APPL2/F2RL1/RBM47/PYHIN1/PDGFB/CASP4
BP	GO:0002285	lymphocyte activation involved in immune response	166	0.574944507483265	2.41140459562235	1e-10	1.26173913043478e-09	6.91075514874142e-10	1927	tags=40%, list=12%, signal=35%	IL6/IL10/LEF1/CLEC4D/CLEC4E/GATA3/APBB1IP/HLX/IL18/JUNB/MFNG/NLRP3/PTPRC/GPR183/PCK1/CD244/TBX21/HAVCR2/CORO1A/CD1C/CD28/FGL2/NFKBIZ/LCP1/EOMES/SLAMF6/PLCG2/SEMA4A/SPI1/MIR21/NCKAP1L/PTK2B/CD80/LGALS3/BATF/ZC3H12A/LFNG/ITGAL/FCER1G/BCL3/MYB/TLR4/SLC11A1/CD86/FCGR3A/CD40/CR1/GAPT/POU2AF1/CD180/IL12RB1/ADA/EXOSC3/ST3GAL1/DOCK11/ICAM1/SPN/LILRB1/PTGER4/HLA-F/FOXP3/ITM2A/F2RL1/IL18R1/FCGR2B/EXO1
MF	GO:0005126	cytokine receptor binding	164	0.574709831151357	2.40833722185913	1e-10	1.26173913043478e-09	6.91075514874142e-10	2378	tags=37%, list=15%, signal=32%	IL6/IL11/CXCL2/CXCL3/IL10/IL1B/CXCL1/CCL20/CCR2/CCL24/PPBP/TNFSF8/GATA3/PF4/OSM/CXCL6/LTB/IL18/CSF3/CCL2/CXCL5/TNFSF14/CCL5/SYK/SOCS2/FASLG/LIF/IL1A/TGFBR2/CCL22/TGFB2/CCL7/CD300LF/IL1RN/PYCARD/EBI3/RASL11B/CXCL8/CASP8/IL12RB1/LRG1/CCRL2/CCL3/ENG/SMAD6/STAT1/PF4V1/CX3CR1/CXCL16/CKLF/MYD88/BID/CCL26/TNFSF13/NGF/CNIH4/TNFSF4/ECM1/JAK1/CNTF
BP	GO:0050671	positive regulation of lymphocyte proliferation	124	0.595423383507022	2.40360441270113	1e-10	1.26173913043478e-09	6.91075514874142e-10	1831	tags=41%, list=11%, signal=37%	IL6/IL1B/CCR2/HLA-DPB1/CD3E/TMIGD2/CD1D/CD6/VAV3/IL18/PTPRC/GPR183/HAVCR2/CORO1A/AIF1/CD28/SASH3/HES1/FCRL3/CCL5/RASAL3/BTK/SYK/MIR21/NCKAP1L/CD80/IL1A/TGFBR2/CD209/ZP3/IL2RA/TLR4/FGF10/CD86/FCGR3A/CD40/PYCARD/EBI3/CD320/IL12RB1/ADA/LILRB2/PTPN22/BCL2/SLAMF1/CD38/HLA-DPA1/MYD88/FOXP3/TNFRSF4/DNAJA3
BP	GO:0042113	B cell activation	232	0.550124586205262	2.39047816811503	1e-10	1.26173913043478e-09	6.91075514874142e-10	2999	tags=43%, list=19%, signal=35%	IL6/IL11/IL10/LEF1/CD27/ADGRG3/TNFAIP3/VAV3/ID2/KIT/IL2RG/MFNG/PTPRC/GPR183/CD300A/LYL1/TBX21/BLNK/INPP5D/CD28/SASH3/NFKBIZ/FCRL3/CXCR5/PLCG2/SPI1/BTK/SAMSN1/SYK/TYROBP/NCKAP1L/PTK2B/IKZF3/LAPTM5/BATF/CTPS1/LFNG/NFAM1/BCL3/TBC1D10C/FCRL1/MNDA/TLR4/CD79B/CD79A/CD86/LYN/CD40/CR1/GAPT/POU2AF1/CMTM7/PIK3CD/CD320/CTLA4/FLT3/CASP8/PTPRJ/CD180/ADA/BANK1/EXOSC3/ITGA4/BCL2/ST3GAL1/DOCK11/CD38/NOD2/FOXP3/ITM2A/TNFRSF4/ZFP36L1/FCGR2B/EXO1/BST1/SLC25A5/TCIRG1/BST2/PTPN6/RC3H1/TNFSF13/TNFSF4/MSH2/ZFP36L2/IRF8/NOTCH2/BCL6/HSPD1/HMGB3/PCID2/VCAM1/CASP3/PTPN2/BAK1/PARP3/MLH1/THEMIS2/TFRC/RNF8
BP	GO:0002367	cytokine production involved in immune response	108	0.605338892706029	2.38011606514304	1e-10	1.26173913043478e-09	6.91075514874142e-10	2457	tags=44%, list=15%, signal=38%	IL6/IL10/IL1B/CCR2/NR4A3/TREM1/FFAR2/GATA3/CD96/SCIMP/CLEC7A/IL18/KIT/NLRP3/SLC7A5/TBX21/WNT5A/SASH3/PLCG2/BTK/SYK/CLC/LAPTM5/TNFRSF1B/TLR4/TGFB2/PYCARD/ACP5/ARG1/CARD9/IRAK3/SLAMF1/NOD2/LILRB1/HLA-F/MYD88/FOXP3/DDX21/F2RL1/IL18R1/DDX1/APOA1/BST2/HLA-E/TNFSF4/BCL10/BCL6/LITAF
BP	GO:0002697	regulation of immune effector process	305	0.529826866287026	2.37915653410993	1e-10	1.26173913043478e-09	6.91075514874142e-10	1933	tags=35%, list=12%, signal=31%	IL6/IL10/IL1B/CCR2/NR4A3/FFAR2/CD1D/GATA3/NCF1/CD96/SCIMP/CXCL6/HLX/CLEC7A/KLRB1/IL18/SH2D1B/JUNB/KIT/TAP2/NLRP3/PTPRC/WAS/PCK1/CD300A/SLC7A5/VSIG4/CD244/TBX21/HAVCR2/PTAFR/CD1C/ITGB2/RAC2/WNT5A/ADGRE2/CD28/FGL2/SASH3/FGR/NFKBIZ/FCRL3/VAMP8/SLAMF6/PLCG2/SPI1/BTK/SYK/TYROBP/MIR21/CLC/NCKAP1L/CD80/LAPTM5/TNFRSF1B/LGALS3/BATF/ZC3H12A/ZP3/PIK3R6/RIPK3/TLR4/ITGAM/TGFB2/CD86/LYN/SVEP1/KLRD1/CD40/PYCARD/A2M/ACP5/ARG1/SERPINB9/CLEC12B/FCER2/GATA2/CR1/CARD9/PTPRJ/IL12RB1/EXOSC3/IRAK3/C3/CD59/FCGR1A/PTPN22/TREX1/ICAM1/CX3CR1/SLAMF1/NOD2/LILRB1/HLA-F/MYD88/ARRB2/FOXP3/DDX21/APPL2/F2RL1/IL18R1/TNFRSF4/DDX1/NOS2/FCGR2B/PRAM1/APOA1
